event_id,event_type,timestamp,user_id,source,success
4553d630-e8a2-49c6-8f73-804ce29265ad,download,2026-02-06T07:28:23.977855,user_47,web,True
842a4460-c655-460d-99f1-a627b1ef6bc9,upload,2026-02-06T18:27:23.977855,user_37,mobile,True
4c41f568-3786-43c6-984b-e5692a6ecb4d,logout,2026-02-03T10:53:23.977855,user_7,mobile,False
078810c1-c2e0-4c45-8dd7-e83e0ef24d66,download,2026-02-02T23:12:23.977855,user_43,mobile,True
6077e65e-3bee-45b9-b0e3-187ccde65104,upload,2026-02-08T06:13:23.977855,user_21,api,True
9e98c8fc-8b3a-4364-aff2-17c91a6c561d,login,2026-02-09T19:59:23.977855,user_21,api,True
16cddd15-24c2-4f4b-a8ce-fe190117dabd,login,2026-02-08T11:53:23.977855,user_23,api,True
561d937a-a47c-49c0-9b2d-c327c5af65c0,login,2026-02-06T11:37:23.977855,user_16,api,True
0c3dbc6c-11ca-47c5-972f-461faaef3b68,download,2026-02-03T20:03:23.977855,user_45,web,True
fb24f0db-5780-4324-aa53-addb26c5f44f,download,2026-02-07T05:10:23.977855,user_34,web,True
7eae601c-6265-49f4-aa96-c7dc5d043fd7,logout,2026-02-03T09:22:23.977855,user_5,web,True
5b4ba5ae-d200-4942-8fd0-e2502b694be7,logout,2026-02-07T06:52:23.977855,user_29,mobile,True
087beec0-a02b-453c-9fb1-9a44a871f0a2,logout,2026-02-09T05:58:23.977855,user_35,api,True
9ae279ec-5901-4d72-ba85-5497e1527e87,logout,2026-02-05T05:09:23.977855,user_9,api,True
a354713f-9940-4b0c-bda0-21b3abf3ed7b,upload,2026-02-05T19:46:23.977855,user_18,web,False
6abf8fb5-9abd-4dfc-8862-61dc10a24e41,upload,2026-02-03T13:33:23.977855,user_24,mobile,True
30c45a1d-1170-4214-8fde-7fb80da4f01c,download,2026-02-03T13:42:23.977855,user_21,web,True
ab0c7013-aa94-4867-8304-b5fa1815aa47,logout,2026-02-08T16:20:23.977855,user_27,mobile,True
cf7e4218-5e14-4902-bee2-82540bab039d,login,2026-02-04T10:29:23.977855,user_47,mobile,True
43e9cd3a-0512-4476-9ac8-2ef641dcf862,upload,2026-02-03T23:10:23.977855,user_42,api,True
e1a7af40-7635-43cf-bd05-7ad57082403e,download,2026-02-06T07:42:23.977855,user_26,api,True
5c9ec5e8-5cdc-4797-b693-1bfdafd004f7,download,2026-02-04T00:52:23.977855,user_44,mobile,True
2ccef9e4-8452-4767-bede-019b890507b5,login,2026-02-04T08:08:23.977855,user_16,web,True
41a5ce25-bcae-495d-9512-2620b2dbfdb9,upload,2026-02-03T13:23:23.977855,user_35,api,True
73b81957-2237-4748-8fec-fa3ff0d67300,login,2026-02-04T17:19:23.977855,user_44,web,True
8807d8bc-d651-4a1f-97a1-691e1674504f,logout,2026-02-06T18:57:23.977855,user_28,mobile,True
d8b2551d-c0f2-4c78-be9d-6b41e07f1647,logout,2026-02-09T13:38:23.977855,user_42,api,True
490a286b-b26a-41f9-a886-479f44959db6,logout,2026-02-03T04:00:23.977855,user_50,mobile,False
f979c34c-cbae-430c-85f9-38133146c5d9,upload,2026-02-07T08:45:23.977855,user_39,api,True
c66adeab-91b3-40ca-a8cf-6c5a5d142252,logout,2026-02-03T15:28:23.977855,user_36,mobile,True
f67a30b7-e21f-446a-b9fa-321c94e0a52f,upload,2026-02-09T17:46:23.977855,user_36,api,True
1f53ee3a-993d-419c-acc6-8a377ee9a096,logout,2026-02-05T13:28:23.977855,user_32,api,True
de5eb770-1b13-489c-a47e-6a4fe330b184,logout,2026-02-03T02:00:23.977855,user_27,web,False
22502f74-52eb-406b-93fb-d169e4523e76,logout,2026-02-04T04:18:23.977855,user_4,mobile,True
0db481ea-2eed-4c60-99e6-df9381f00218,login,2026-02-05T09:09:23.977855,user_11,api,True
25ee8d76-b144-4a14-bc8f-be6565f989a8,logout,2026-02-07T11:07:23.977855,user_42,web,True
5015e581-1911-4275-a2cc-2c8f53e8f062,logout,2026-02-06T02:28:23.977855,user_39,mobile,True
30efc97f-b389-4758-af7c-7bff101037ff,download,2026-02-08T20:47:23.977855,user_33,mobile,True
51533872-f1ac-40ad-941f-0041e6bde423,logout,2026-02-07T17:12:23.977855,user_49,web,False
c7b6ba46-e72e-48e6-8778-287cafdc9976,upload,2026-02-09T18:19:23.977855,user_36,mobile,True
2b25c6fc-963c-4c6f-a9df-13b38bb8f0ae,upload,2026-02-04T02:40:23.977855,user_35,mobile,True
4df9ccaf-61fc-413c-a18d-da2d9897ebf0,upload,2026-02-06T16:57:23.977855,user_32,mobile,False
c26b8188-16de-43bf-972e-14bb43cff8d8,upload,2026-02-06T19:49:23.977855,user_14,api,True
77614918-6ae2-4fb6-9e28-bfa82a006fe8,login,2026-02-07T11:42:23.977855,user_19,api,False
9b3eb96c-0687-47a7-99d0-587eb41416dc,download,2026-02-08T23:53:23.977855,user_23,mobile,True
a248ea1d-1db3-4962-a0f5-cdb49f03998f,logout,2026-02-07T10:48:23.977855,user_47,api,True
1091b261-c963-466f-be17-eede766a08ba,login,2026-02-05T04:58:23.977855,user_15,web,True
1ecc790f-758c-4838-87c2-676c08282943,download,2026-02-05T00:50:23.977855,user_20,mobile,True
91bfd86c-4a6f-4923-a81f-53a87c9b5126,login,2026-02-09T00:18:23.977855,user_5,mobile,True
487239e6-b89f-4525-b9ba-4b60049bfbd9,login,2026-02-08T04:33:23.977855,user_49,web,True
3b2a9da6-20c6-4518-8fcf-e9b26c4698d6,logout,2026-02-02T22:43:23.977855,user_47,web,True
a1114da1-38e2-49ab-bb46-d0f08382d0ec,logout,2026-02-05T15:24:23.977855,user_27,web,True
e9cc60c1-ecba-4311-b898-4ed0e8125757,logout,2026-02-06T05:13:23.977855,user_38,api,False
8e063b82-51f5-43b3-b32d-3405c9f33fa3,upload,2026-02-03T09:43:23.977855,user_33,web,True
1ef3fb90-57f0-4a6e-863b-a3446766a39b,upload,2026-02-03T06:51:23.977855,user_43,web,True
04a37650-041e-4264-b489-335f303e8e57,login,2026-02-06T19:26:23.977855,user_33,api,True
9a12a2e9-d86d-4904-bcd7-69347c4a4927,login,2026-02-06T11:25:23.977855,user_32,mobile,False
ea2bbfe5-eb21-4a9d-a153-5376d105578d,upload,2026-02-03T03:57:23.977855,user_20,web,True
109eb0a1-87f0-4c0f-a721-6efe73691e78,download,2026-02-04T20:35:23.977855,user_32,api,False
1f3ee253-97cf-4214-8d59-c4087a30397e,upload,2026-02-06T21:55:23.977855,user_24,web,True
a6491bde-693b-4911-aa99-ec1562eb7a14,upload,2026-02-07T13:26:23.977855,user_30,mobile,False
8cd82e1d-bf6f-4727-99ae-75e14fb395f3,upload,2026-02-05T14:12:23.977855,user_48,api,False
b0605ad6-2882-494c-adbc-6182dbe71491,logout,2026-02-05T01:46:23.977855,user_29,mobile,True
df141019-4aab-4edb-a8d8-af35cf3b4276,upload,2026-02-08T11:30:23.977855,user_9,web,False
18648508-6dc6-47be-9228-c5f8305b263c,login,2026-02-05T01:13:23.977855,user_8,api,True
2751c688-4c51-42b4-9dd2-12646597c6f1,login,2026-02-05T23:24:23.977855,user_1,mobile,True
d6a3aecb-5ef1-4a9c-a7ec-7d8d6e1c7cc0,upload,2026-02-03T21:19:23.977855,user_14,mobile,True
06d78e23-5602-4f35-a908-34ca5c37d681,logout,2026-02-04T10:24:23.977855,user_26,mobile,True
c3e55047-acc2-4913-9b26-86acedd4de63,login,2026-02-03T15:25:23.977855,user_5,mobile,False
613b9171-ac72-42df-a6f1-39a8fce80c3a,login,2026-02-04T08:58:23.977855,user_26,mobile,True
8f8fbfc0-657c-447d-9a26-6f61a744dbfa,download,2026-02-09T13:45:23.977855,user_21,api,False
a5df8d39-56e0-4e28-9ab4-d9f98e7861dc,login,2026-02-07T11:39:23.977855,user_37,api,True
789ddce1-bf8d-4e0a-bcc3-12e3186f8811,upload,2026-02-05T13:10:23.977855,user_35,web,True
e68515c7-c7c3-4aa5-afda-148332ec82f6,logout,2026-02-05T19:33:23.977855,user_13,api,True
190d0a96-1b0b-4cc7-b5b9-7ef53bda2052,logout,2026-02-07T10:45:23.977855,user_27,mobile,False
ebca240d-8cb9-4550-81ab-740b04efd949,download,2026-02-06T07:35:23.977855,user_49,web,True
58837309-0df8-490a-8705-662ef7afa470,download,2026-02-09T07:37:23.977855,user_48,mobile,False
62921dac-2126-4aa2-87a2-9377f201ebba,logout,2026-02-06T06:38:23.977855,user_21,api,True
250caa17-40bf-485b-a72c-2d13f0666de2,upload,2026-02-04T09:52:23.977855,user_22,mobile,True
aaa59f9c-aa19-4bc1-91e3-cc9327f8d4d3,upload,2026-02-08T21:11:23.977855,user_36,web,True
914cb817-2e33-4a02-b9c1-8e874dfc9298,upload,2026-02-04T23:34:23.977855,user_32,web,True
3283ec16-70fe-41ae-a099-b8d18bb9b0c5,download,2026-02-03T05:49:23.977855,user_39,api,True
e0f86b85-54fa-4461-b94f-4008b09c4b9b,upload,2026-02-03T04:51:23.977855,user_5,web,True
399afc9c-ec1f-47d1-9961-eb77ea81b9bf,logout,2026-02-08T07:42:23.977855,user_6,mobile,True
9f4dd047-528f-4e07-ab78-19149d20f12b,login,2026-02-03T08:00:23.977855,user_30,mobile,True
22b8b581-44ca-4cd8-a5fa-72dda7c50e55,login,2026-02-07T18:39:23.977855,user_46,web,True
c33aad23-ae59-4a75-89f9-1474d3ccebd3,download,2026-02-05T21:37:23.977855,user_40,mobile,False
eaf52adf-5dd4-4b5c-bb64-146997d19edf,logout,2026-02-05T02:07:23.977855,user_31,web,True
2f89af4f-4406-4306-b97d-3ab8d580d551,upload,2026-02-07T02:29:23.977855,user_35,api,True
275f89b7-a6b1-4bb6-92a7-17042fe72b26,logout,2026-02-09T13:30:23.977855,user_12,web,False
d84860da-93cd-4745-b1f0-5a7c044c994f,upload,2026-02-03T11:08:23.977855,user_19,web,False
a6186c99-3c00-4452-a772-9e03aa6b0b63,login,2026-02-04T12:59:23.977855,user_40,web,True
20c313f0-b0ac-4ccf-939d-1e5b70b9ebfa,logout,2026-02-09T08:05:23.977855,user_36,web,False
2b9e888d-0ebe-4f5a-b73f-a52ffaf10be6,login,2026-02-06T08:28:23.977855,user_33,api,True
c377c8d5-f4ec-4cf3-a31f-153db7881e40,login,2026-02-05T10:21:23.977855,user_13,web,True
ba7b7a16-f52a-43d4-ba45-db85c409e54e,login,2026-02-04T10:25:23.977855,user_34,api,False
2553315f-7925-4c4e-9ba4-9007c808e829,download,2026-02-06T23:12:23.977855,user_19,mobile,False
bc311af4-fae8-4bb8-84a4-72e7c71c02fd,login,2026-02-08T20:18:23.977855,user_31,web,True
e5f7cae4-5934-4ed1-a52f-3115b13f46f2,download,2026-02-05T20:30:23.977855,user_32,api,False
043018cd-ec1c-45cc-910f-0410cfbce898,logout,2026-02-05T18:41:23.977855,user_40,api,True
f2d64609-5b19-495a-94d4-e082a23b6eb7,login,2026-02-08T09:04:23.977855,user_8,api,True
3b070762-ebbe-4d3e-bdee-9a60f875c26a,upload,2026-02-03T12:32:23.977855,user_32,api,True
41933d5a-a250-4589-b446-da117c7832a7,upload,2026-02-08T01:01:23.977855,user_48,web,True
f3bf85ff-8262-48f6-9e8d-1a011676d714,logout,2026-02-07T04:34:23.977855,user_45,api,True
749dd125-f99e-4de9-bba9-c169e34c48ee,logout,2026-02-08T05:24:23.977855,user_10,web,True
81f9d4a9-5177-4ac5-838a-6f2aff28ac03,login,2026-02-03T15:19:23.977855,user_34,api,True
7100fec1-2a0d-414b-910f-15ac0e411a41,upload,2026-02-07T22:37:23.977855,user_36,api,True
203a040b-6aae-464b-b002-98d36a562f2d,login,2026-02-08T20:19:23.977855,user_28,web,True
52e3fb94-358e-4c8f-832a-ac44d71aec44,logout,2026-02-04T13:17:23.977855,user_35,api,True
b1b4b3ce-9033-4917-8869-e253be44585e,login,2026-02-06T03:09:23.977855,user_23,web,True
3c93cbac-d6c3-47e5-921c-8951fb4a3353,login,2026-02-04T14:23:23.977855,user_21,web,True
89f61732-c2a5-44eb-b5be-a03f49299f85,download,2026-02-05T08:34:23.977855,user_36,mobile,True
eb97c9a9-8cb3-42d3-8d06-0ae432a2ef48,upload,2026-02-08T06:46:23.977855,user_2,api,True
1afb3b04-c875-41e1-9935-735ec1429604,download,2026-02-07T13:29:23.977855,user_20,mobile,False
5ac1b131-cbdf-4e9d-99c5-826def09f94a,logout,2026-02-07T07:22:23.977855,user_34,web,True
f882baa5-f4e8-432a-93c5-ec97047ef1d3,logout,2026-02-04T20:01:23.977855,user_44,api,False
25454053-f323-4ef7-bbbf-c48d38338be4,upload,2026-02-03T01:39:23.977855,user_49,web,True
eddb1959-a8ac-46b5-ad96-f55f33a52728,logout,2026-02-09T00:58:23.977855,user_2,api,True
897177cc-73bb-4c3f-a177-efc753da5d9b,upload,2026-02-07T22:24:23.977855,user_50,mobile,True
bec7d9ff-aad1-470d-8722-ffac6b9194c9,upload,2026-02-08T12:09:23.977855,user_44,web,True
8d6649dc-6ad0-4082-9931-0e9a58d2e5c1,logout,2026-02-07T20:31:23.977855,user_44,mobile,False
6971509d-b7a9-475f-af93-8731a1c4f6a8,login,2026-02-03T05:27:23.977855,user_32,mobile,False
aabe474c-da62-4b0a-8cf0-39365437f5bf,upload,2026-02-09T03:15:23.977855,user_25,api,False
b87ccb40-9ff9-4c04-8afc-5564b97c3ada,download,2026-02-05T20:36:23.977855,user_26,web,False
f230939b-11e2-4e9e-ade5-3d33accbb387,login,2026-02-06T20:51:23.977855,user_49,api,True
5b3ffe87-1951-4a82-be3b-fb8addc36f99,logout,2026-02-07T20:38:23.977855,user_13,mobile,False
d3655331-bdad-4adf-981f-c1c3715260b0,download,2026-02-05T15:22:23.977855,user_29,mobile,False
c54d29e6-1cf8-4e46-87f4-ccacdfab212b,logout,2026-02-06T12:42:23.977855,user_26,web,True
25e30318-bd78-480b-b107-654921d4e340,login,2026-02-05T03:05:23.977855,user_42,mobile,True
66ffa4ff-9f37-4d96-b79f-6f6888c7e80b,login,2026-02-03T15:27:23.977855,user_27,api,False
3faab311-e64d-44f5-917b-f26e1d473d2f,upload,2026-02-06T05:23:23.977855,user_36,mobile,True
ca4f343d-7ec2-4740-86d7-b2b403583ea1,download,2026-02-04T01:12:23.977855,user_20,web,False
22ea8b4d-0ed5-4fe6-9acd-598eb8328e0d,upload,2026-02-05T22:39:23.977855,user_17,api,False
29b863ae-7470-42c9-8080-4ade022e3a2a,logout,2026-02-07T01:38:23.977855,user_44,api,True
8d951bbe-3b8a-4a4d-bec8-f6ba5577de57,login,2026-02-04T20:33:23.977855,user_50,web,True
798899da-d0f1-413f-8675-632627a957b9,logout,2026-02-06T08:53:23.977855,user_50,web,False
f64a3572-7e1e-4f4b-a69a-ee1f76212699,upload,2026-02-08T00:15:23.977855,user_33,api,True
1f877265-a896-400d-babb-12c68efd99fe,upload,2026-02-03T00:06:23.977855,user_28,web,True
c958ed61-5a56-4980-955c-77c48fa866c8,login,2026-02-05T09:11:23.977855,user_6,api,True
55516153-be95-4660-9ffb-0ffe622ce17c,download,2026-02-07T15:39:23.977855,user_33,api,True
ce204793-ad62-473f-8d98-021a30f21c24,upload,2026-02-08T18:17:23.977855,user_10,mobile,True
53901304-4834-4588-a99a-6915101752eb,logout,2026-02-06T02:39:23.977855,user_45,mobile,True
34fb71d4-3910-43ca-bce0-b1fae305cf9a,logout,2026-02-07T18:57:23.977855,user_19,mobile,True
efece73e-7c69-413c-adbf-c486fb469639,download,2026-02-09T15:32:23.977855,user_39,mobile,True
1c1c6ca1-e14e-4735-936f-4ff30ae248a8,download,2026-02-07T21:17:23.977855,user_50,api,True
a73bf7e3-cd26-4033-ab39-fba34ea8d8f8,download,2026-02-07T20:36:23.977855,user_30,web,True
d606a288-ad54-413b-a263-c39864186bfd,upload,2026-02-09T09:41:23.977855,user_17,api,False
e2cd622b-9d38-4b48-858b-6dabc0372826,upload,2026-02-03T12:55:23.977855,user_1,api,False
9ba69cc8-adf3-4257-a063-67c46fb9fc58,login,2026-02-08T15:36:23.977855,user_2,mobile,True
1682df35-bd7e-4f83-9d98-770c097c581b,upload,2026-02-05T03:45:23.977855,user_35,web,False
3c5a4746-47ec-42f0-bc2f-2af727b4d15c,download,2026-02-07T08:44:23.977855,user_19,mobile,True
78857268-8956-4fe1-953b-c1a51a219d53,upload,2026-02-08T11:59:23.977855,user_49,web,True
a22de2ec-776e-4c9f-a71f-4ebcfe1436ee,login,2026-02-08T13:24:23.977855,user_16,api,True
5d69fc3f-854c-48b5-b72c-5f1de3ddec84,download,2026-02-04T15:47:23.977855,user_41,mobile,False
1080e26c-b524-4a6b-a29b-2e33dff392fb,login,2026-02-08T17:26:23.977855,user_41,mobile,True
db0077a7-37f9-490a-87c5-ef3f60357baf,logout,2026-02-03T08:38:23.977855,user_18,mobile,True
fd4741fb-e36f-4507-a1d6-10bcf21d8701,login,2026-02-07T09:30:23.977855,user_47,web,True
e954e49f-7a07-4ead-b557-cd3fdef7a30a,logout,2026-02-06T21:37:23.977855,user_38,mobile,True
f52eb29d-3c1f-4aa8-9e90-0a97dcd64b26,download,2026-02-08T11:31:23.977855,user_22,web,True
f5cb459d-f28e-44c2-9ea9-5a1183cc83ad,login,2026-02-03T14:53:23.977855,user_14,mobile,True
380f6e4c-2efc-4dd1-803f-20d12fd6e8ea,login,2026-02-08T12:34:23.977855,user_46,api,True
4077a6b9-36fe-4de5-b789-f745de2ec4bb,download,2026-02-05T14:40:23.977855,user_47,mobile,True
6a8aac31-6110-48c9-8997-631c71fcf888,download,2026-02-08T06:10:23.977855,user_12,api,True
1d07f7c6-1130-40d1-8fba-8f75c96aac9d,download,2026-02-04T16:01:23.977855,user_19,mobile,False
affa2f89-811c-4322-9ebb-c425b2eedf09,upload,2026-02-09T10:28:23.977855,user_42,mobile,True
0a950410-55da-4785-80a6-78636b915361,download,2026-02-07T04:29:23.977855,user_7,api,True
cb1db4d6-7277-4219-b9e9-e893eadfa0c3,download,2026-02-04T12:46:23.977855,user_26,api,True
3515b6df-1160-4e85-b68f-93c40b728236,upload,2026-02-05T11:04:23.977855,user_50,api,True
29302ec8-2c22-4a79-99a7-0de48a81ec2f,login,2026-02-07T18:57:23.977855,user_48,web,False
59d45caa-d1b9-448d-afcc-a428610941bd,logout,2026-02-07T03:08:23.977855,user_48,api,False
86791887-8ba4-435e-93ab-c64c6c79cd71,upload,2026-02-04T04:38:23.977855,user_6,mobile,True
7678c00b-f067-4441-8cd9-b66d22989eb1,logout,2026-02-04T06:00:23.977855,user_1,api,True
3982f15f-05ba-4529-afc2-e6fc646b0119,download,2026-02-05T12:57:23.977855,user_16,mobile,True
08f0ce42-8bec-4038-9a4c-087d394e54ea,login,2026-02-03T03:49:23.977855,user_21,mobile,False
e1378dbe-6168-4935-b6b4-db0dfee22fdb,upload,2026-02-03T09:19:23.977855,user_3,mobile,True
2d5a51b5-a5b4-4b8c-bd68-609f46bdc760,upload,2026-02-05T20:02:23.977855,user_23,web,True
d115eb0e-4e50-4243-9fce-1c3db5dae3df,download,2026-02-05T09:31:23.977855,user_7,api,True
28ad1c08-5a84-4d09-9a22-a7eeea09eaeb,download,2026-02-05T13:54:23.977855,user_33,web,True
c74bf44e-e7b4-467c-9e38-0903795b52b7,login,2026-02-04T07:40:23.977855,user_47,mobile,True
c0dab93d-6254-4c58-9102-308e2aa3ab9d,upload,2026-02-08T15:43:23.977855,user_1,api,False
ae7e7fea-eb49-4735-83c7-28ef9fc43e38,logout,2026-02-09T15:20:23.977855,user_17,api,False
60fb2d9f-7f61-481a-b7dc-1851238e7da5,logout,2026-02-05T12:23:23.977855,user_31,mobile,True
dd95edd5-1db0-4297-9c9e-edc9b4717cff,login,2026-02-05T04:07:23.977855,user_17,web,False
acf09409-fda1-44f5-9eee-f22bbb38f655,upload,2026-02-07T00:52:23.977855,user_39,mobile,True
beabcd21-deb4-43c3-9a14-9116f06b0508,logout,2026-02-09T16:34:23.977855,user_9,api,True
abe80176-4038-429b-a184-fa5ebc4cae69,login,2026-02-03T06:09:23.977855,user_13,api,True
db06da2f-b6c1-46b6-9fa2-b064e4c371bc,download,2026-02-05T10:32:23.977855,user_27,api,True
bd1b1e28-c0d9-4455-ad01-9df0fd61df1a,login,2026-02-08T20:43:23.977855,user_32,web,True
f33453da-54d9-4b81-99e6-545c4d8654b4,download,2026-02-05T21:01:23.977855,user_7,web,True
d61db9f0-193e-49a0-ab6a-4714dfd60e00,upload,2026-02-06T20:24:23.977855,user_29,api,True
b431d822-f8ce-4db6-b641-43e1d3d619ca,download,2026-02-06T23:24:23.977855,user_16,mobile,False
9800c3e1-ec62-4ff7-a3e7-0e61810ea61a,download,2026-02-05T20:34:23.977855,user_50,api,False
c562050e-3a83-4c2f-b945-3e009656f426,upload,2026-02-04T02:37:23.977855,user_10,mobile,True
752f6449-baad-4340-b131-8a37b62cbb9f,upload,2026-02-04T00:03:23.977855,user_46,web,True
3fa3c17f-6d9b-484b-bf7d-b027fb283094,upload,2026-02-02T22:40:23.977855,user_49,mobile,True
f65dfc59-c7a7-4873-9b3b-6b5e2fe9e3b4,logout,2026-02-08T14:07:23.977855,user_22,api,True
a231acaf-8f72-495f-9a87-4c43dffcca7e,logout,2026-02-06T18:51:23.977855,user_31,mobile,True
09a0bd85-fdf1-4928-8872-790915389b3e,upload,2026-02-07T12:45:23.977855,user_37,web,False
2dfd8912-3047-4291-89c0-aec1dccb783a,upload,2026-02-03T06:20:23.977855,user_8,web,True
c9a8092b-1bbf-49fe-accb-2c8a5c8533ee,download,2026-02-07T06:42:23.977855,user_38,mobile,True
0d9414ec-1d37-4d72-81ab-100e58c33c05,logout,2026-02-06T08:28:23.977855,user_24,api,True
2520b166-92a2-4c84-8b82-800f5b661d45,upload,2026-02-07T08:43:23.977855,user_48,mobile,True
e5950d0d-2d15-4545-a0ad-abd8d31ab253,logout,2026-02-04T17:37:23.977855,user_13,mobile,True
885fd434-34ac-44bd-a4b6-6fa03d0d2d17,upload,2026-02-03T11:08:23.977855,user_19,api,False
5ca7eb49-1e27-49ae-9eda-8167f00a07e9,login,2026-02-07T12:19:23.977855,user_12,api,True
1c35ea89-c2f7-42af-9aba-86146a466bdf,logout,2026-02-06T15:00:23.977855,user_34,web,False
953bf18d-4e23-4a85-bebd-a258ce266749,download,2026-02-09T18:48:23.977855,user_33,web,True
efbd772f-145c-4cfe-9e5e-7eb04aaf5683,login,2026-02-07T00:37:23.977855,user_10,mobile,True
3e5f6f44-0551-4661-87bd-b38ff20d4505,upload,2026-02-03T16:57:23.977855,user_37,api,True
2d52cef5-baee-4cf5-932f-517def0e8aad,logout,2026-02-06T07:00:23.977855,user_15,web,True
10ff459b-d04c-4824-b3ad-64e8abd01c97,download,2026-02-07T02:01:23.977855,user_16,web,True
ee16ca6a-f88d-494a-92e5-b43e5d349f77,logout,2026-02-03T16:33:23.977855,user_15,web,False
703fac90-58fa-4f3f-868d-4181cb2fc445,download,2026-02-05T20:34:23.977855,user_27,mobile,True
ae22f952-0164-4793-9078-9193b67c59b1,upload,2026-02-03T16:25:23.977855,user_35,mobile,False
a55371b5-59d4-4cce-b2b2-57851139ec9c,download,2026-02-04T09:28:23.977855,user_38,api,True
229f2f68-1ad0-44dc-be8f-f5e35de3599b,upload,2026-02-03T17:54:23.977855,user_30,mobile,True
bf90da9f-62d7-4c2b-87ff-2073603060e0,logout,2026-02-09T01:37:23.977855,user_9,api,True
d5f03874-2471-4fca-af73-eaf34e3216cd,download,2026-02-06T08:05:23.977855,user_48,mobile,True
86800356-6e64-4ed0-b829-5c277819ccd3,upload,2026-02-03T16:08:23.977855,user_39,mobile,True
0549fcbc-7deb-4182-94a7-62128647e7ac,login,2026-02-05T11:00:23.977855,user_34,mobile,True
0d09d619-cd0a-4415-804a-67ba3b7092bc,upload,2026-02-09T02:10:23.977855,user_10,web,False
a01589df-934f-44d6-aa2b-e1d9fd2648b5,login,2026-02-07T07:19:23.977855,user_36,mobile,False
1382c1af-71c2-4eff-aedf-c47850bd3271,logout,2026-02-03T18:35:23.977855,user_50,mobile,False
5220381c-49a9-4dd5-a7f8-cb0d932060a7,logout,2026-02-05T10:31:23.977855,user_48,api,True
104a7d06-ab14-4072-9220-4349c03116da,login,2026-02-07T18:27:23.977855,user_20,mobile,True
da14aac0-d84c-42d3-a407-589e991c782c,logout,2026-02-02T21:41:23.977855,user_9,api,True
d1488b14-3b62-4e0b-b911-804605764821,download,2026-02-07T00:58:23.977855,user_37,web,False
3c421fdc-2703-42c5-83a8-e199009457e8,login,2026-02-05T07:23:23.977855,user_37,mobile,True
428e5336-1b6c-495d-a35b-bd09ce99741e,logout,2026-02-08T16:27:23.977855,user_24,web,True
a8097daf-7c96-4fb5-8e26-35261143d713,download,2026-02-05T10:48:23.977855,user_20,api,False
860281d5-cfd1-45d0-b9f1-341b2a00eee9,login,2026-02-08T03:31:23.977855,user_27,mobile,True
bbae69d7-57aa-4175-8664-8b0ab3a1d2e7,logout,2026-02-04T16:14:23.977855,user_33,api,True
9fe043ac-80b3-45cd-8f83-2b48057ee3d4,login,2026-02-03T09:45:23.977855,user_3,web,False
5e345a76-acea-4fd5-82d9-c1975b412617,login,2026-02-04T12:43:23.977855,user_5,mobile,True
5397fd55-2f49-4fa8-a1f4-122f8113f2a0,login,2026-02-03T23:11:23.977855,user_37,api,True
074da308-421c-4186-8d7e-515d7d434646,login,2026-02-04T14:07:23.977855,user_13,mobile,True
17dd772f-b6e8-4603-a251-ece8ddfc6d7b,download,2026-02-02T23:14:23.977855,user_37,mobile,False
1fe47355-7456-49ec-9d2b-fa658b49c55b,login,2026-02-07T08:56:23.977855,user_37,web,True
2c82f796-b85c-4449-89d9-4cf3d6e3cbec,login,2026-02-09T16:44:23.977855,user_10,web,True
7951b71d-e3dd-4e3c-98ee-97ddad685a28,logout,2026-02-03T10:58:23.977855,user_4,web,True
de9921f4-ca75-4991-b512-188d75c18c6d,download,2026-02-06T00:13:23.977855,user_45,web,False
adfe49e8-3d56-46b1-a791-028ba69a95cf,download,2026-02-07T00:56:23.977855,user_29,api,True
ccea1a44-c059-4623-baee-7dc10ea9ce84,logout,2026-02-07T11:36:23.977855,user_47,web,True
